t_stamp,x,y,z,x_dot,y_dot,z_dot
179712.000000,167.957835,12.849744,0.000000,0.001849,0.000213,0.000000
180576.000000,169.563226,13.035194,0.000000,0.001858,0.000215,0.000000
181440.000000,171.176115,13.222409,0.000000,0.001867,0.000217,0.000000
182304.000000,172.796500,13.411396,0.000000,0.001875,0.000219,0.000000
183168.000000,174.424378,13.602164,0.000000,0.001884,0.000221,0.000000
184032.000000,176.059746,13.794720,0.000000,0.001893,0.000223,0.000000
184896.000000,177.702602,13.989074,0.000000,0.001901,0.000225,0.000000
185760.000000,179.352943,14.185232,0.000000,0.001910,0.000227,0.000000
186624.000000,181.010766,14.383204,0.000000,0.001919,0.000229,0.000000
187488.000000,182.676069,14.582996,0.000000,0.001927,0.000231,0.000000
188352.000000,184.348849,14.784617,0.000000,0.001936,0.000233,0.000000
189216.000000,186.029104,14.988076,0.000000,0.001945,0.000235,0.000000
190080.000000,187.716831,15.193379,0.000000,0.001953,0.000238,0.000000
190944.000000,189.412026,15.400536,0.000000,0.001962,0.000240,0.000000
191808.000000,191.114688,15.609554,0.000000,0.001971,0.000242,0.000000
192672.000000,192.824813,15.820441,0.000000,0.001979,0.000244,0.000000
193536.000000,194.542400,16.033206,0.000000,0.001988,0.000246,0.000000
194400.000000,196.267444,16.247856,0.000000,0.001997,0.000248,0.000000
195264.000000,197.999944,16.464399,0.000000,0.002005,0.000251,0.000000
196128.000000,199.739896,16.682843,0.000000,0.002014,0.000253,0.000000
196992.000000,201.487298,16.903197,0.000000,0.002022,0.000255,0.000000
197856.000000,203.242147,17.125468,0.000000,0.002031,0.000257,0.000000
198720.000000,205.004440,17.349664,0.000000,0.002040,0.000259,0.000000
199584.000000,206.774175,17.575793,0.000000,0.002048,0.000262,0.000000
200448.000000,208.551348,17.803864,0.000000,0.002057,0.000264,0.000000
201312.000000,210.335956,18.033884,0.000000,0.002066,0.000266,0.000000
202176.000000,212.127998,18.265861,0.000000,0.002074,0.000268,0.000000
203040.000000,213.927469,18.499803,0.000000,0.002083,0.000271,0.000000
203904.000000,215.734368,18.735719,0.000000,0.002091,0.000273,0.000000
204768.000000,217.548690,18.973615,0.000000,0.002100,0.000275,0.000000
205632.000000,219.370434,19.213500,0.000000,0.002109,0.000278,0.000000
206496.000000,221.199597,19.455383,0.000000,0.002117,0.000280,0.000000
207360.000000,223.036175,19.699270,0.000000,0.002126,0.000282,0.000000
208224.000000,224.880165,19.945170,0.000000,0.002134,0.000285,0.000000
209088.000000,226.731565,20.193091,0.000000,0.002143,0.000287,0.000000
209952.000000,228.590372,20.443040,0.000000,0.002151,0.000289,0.000000
210816.000000,230.456582,20.695026,0.000000,0.002160,0.000292,0.000000
211680.000000,232.330193,20.949056,0.000000,0.002169,0.000294,0.000000
212544.000000,234.211202,21.205139,0.000000,0.002177,0.000296,0.000000
213408.000000,236.099605,21.463282,0.000000,0.002186,0.000299,0.000000
214272.000000,237.995400,21.723493,0.000000,0.002194,0.000301,0.000000
215136.000000,239.898584,21.985780,0.000000,0.002203,0.000304,0.000000
216000.000000,241.809153,22.250151,0.000000,0.002211,0.000306,0.000000
216864.000000,243.727105,22.516614,0.000000,0.002220,0.000308,0.000000
217728.000000,245.652437,22.785176,0.000000,0.002228,0.000311,0.000000
218592.000000,247.585145,23.055846,0.000000,0.002237,0.000313,0.000000
219456.000000,249.525226,23.328632,0.000000,0.002245,0.000316,0.000000
220320.000000,251.472678,23.603540,0.000000,0.002254,0.000318,0.000000
221184.000000,253.427497,23.880580,0.000000,0.002263,0.000321,0.000000
222048.000000,255.389680,24.159758,0.000000,0.002271,0.000323,0.000000
222912.000000,257.359224,24.441083,0.000000,0.002280,0.000326,0.000000
223776.000000,259.336126,24.724563,0.000000,0.002288,0.000328,0.000000
224640.000000,261.320383,25.010205,0.000000,0.002297,0.000331,0.000000
225504.000000,263.311991,25.298017,0.000000,0.002305,0.000333,0.000000
226368.000000,265.310948,25.588007,0.000000,0.002314,0.000336,0.000000
227232.000000,267.317250,25.880183,0.000000,0.002322,0.000338,0.000000
228096.000000,269.330894,26.174553,0.000000,0.002331,0.000341,0.000000
228960.000000,271.351877,26.471124,0.000000,0.002339,0.000343,0.000000
229824.000000,273.380196,26.769904,0.000000,0.002348,0.000346,0.000000
230688.000000,275.415847,27.070901,0.000000,0.002356,0.000348,0.000000
231552.000000,277.458827,27.374123,0.000000,0.002365,0.000351,0.000000
232416.000000,279.509133,27.679577,0.000000,0.002373,0.000354,0.000000
233280.000000,281.566762,27.987271,0.000000,0.002382,0.000356,0.000000
234144.000000,283.631710,28.297213,0.000000,0.002390,0.000359,0.000000
235008.000000,285.703975,28.609411,0.000000,0.002398,0.000361,0.000000
235872.000000,287.783552,28.923873,0.000000,0.002407,0.000364,0.000000
236736.000000,289.870440,29.240605,0.000000,0.002415,0.000367,0.000000
237600.000000,291.964633,29.559617,0.000000,0.002424,0.000369,0.000000
238464.000000,294.066129,29.880915,0.000000,0.002432,0.000372,0.000000
239328.000000,296.174926,30.204508,0.000000,0.002441,0.000375,0.000000
240192.000000,298.291018,30.530403,0.000000,0.002449,0.000377,0.000000
241056.000000,300.414404,30.858607,0.000000,0.002458,0.000380,0.000000
241920.000000,302.545079,31.189129,0.000000,0.002466,0.000383,0.000000
242784.000000,304.683040,31.521976,0.000000,0.002474,0.000385,0.000000
243648.000000,306.828285,31.857156,0.000000,0.002483,0.000388,0.000000
244512.000000,308.980809,32.194676,0.000000,0.002491,0.000391,0.000000
245376.000000,311.140609,32.534544,0.000000,0.002500,0.000393,0.000000
246240.000000,313.307682,32.876769,0.000000,0.002508,0.000396,0.000000
247104.000000,315.482024,33.221357,0.000000,0.002517,0.000399,0.000000
247968.000000,317.663632,33.568316,0.000000,0.002525,0.000402,0.000000
248832.000000,319.852502,33.917653,0.000000,0.002533,0.000404,0.000000
249696.000000,322.048632,34.269378,0.000000,0.002542,0.000407,0.000000
